acd_name,openalex_author_id,openalex_work_id,author_position,is_corresponding,_link_key
Dr Christopher John McCormack,A5059028953,W2709385828,middle,False,Dr Christopher John McCormack|W2709385828
Dr Christopher John McCormack,A5059028953,W2957088376,middle,False,Dr Christopher John McCormack|W2957088376
Dr Christopher John McCormack,A5059028953,W2975260375,middle,False,Dr Christopher John McCormack|W2975260375
Dr Christopher John McCormack,A5059028953,W2976941704,middle,False,Dr Christopher John McCormack|W2976941704
Dr Christopher John McCormack,A5059028953,W3174329342,first,True,Dr Christopher John McCormack|W3174329342
Dr Christopher John McCormack,A5059028953,W3186592351,last,False,Dr Christopher John McCormack|W3186592351
Dr Christopher John McCormack,A5059028953,W3197766151,last,False,Dr Christopher John McCormack|W3197766151
Dr Christopher John McCormack,A5059028953,W4240422133,middle,False,Dr Christopher John McCormack|W4240422133
Dr Christopher John McCormack,A5059028953,W4403244206,middle,False,Dr Christopher John McCormack|W4403244206
Dr Christopher John McCormack,A5059028953,W4413427679,middle,False,Dr Christopher John McCormack|W4413427679
Dr Christopher John McCormack,A5059028953,W4413567544,middle,False,Dr Christopher John McCormack|W4413567544
Dr Christopher John McCormack,A5059028953,W4416419959,middle,False,Dr Christopher John McCormack|W4416419959
Dr Christopher John McCormack,A5059028953,W4417428568,last,False,Dr Christopher John McCormack|W4417428568
Dr Christopher John McCormack,A5059028953,W7117257641,last,False,Dr Christopher John McCormack|W7117257641
Dr Christopher John Quirk,A5110220825,W2122545507,first,False,Dr Christopher John Quirk|W2122545507
Dr Christopher John Quirk,A5110220825,W2064085790,first,False,Dr Christopher John Quirk|W2064085790
Dr Christopher John Quirk,A5110220825,W2093225779,middle,False,Dr Christopher John Quirk|W2093225779
Dr Christopher John Quirk,A5110220825,W2128171197,middle,False,Dr Christopher John Quirk|W2128171197
Dr Christopher John Quirk,A5110220825,W1968996278,middle,False,Dr Christopher John Quirk|W1968996278
Dr Christopher John Quirk,A5110220825,W2033316909,last,True,Dr Christopher John Quirk|W2033316909
Dr Christopher John Quirk,A5110220825,W2884553768,middle,False,Dr Christopher John Quirk|W2884553768
Dr Christopher John Quirk,A5110220825,W1983771130,last,False,Dr Christopher John Quirk|W1983771130
Dr Christopher John Quirk,A5110220825,W2052512418,last,False,Dr Christopher John Quirk|W2052512418
Dr Christopher John Quirk,A5110220825,W2000286641,last,True,Dr Christopher John Quirk|W2000286641
Dr Christopher John Quirk,A5110220825,W2039121860,middle,False,Dr Christopher John Quirk|W2039121860
Dr Christopher John Quirk,A5110220825,W2170512437,first,True,Dr Christopher John Quirk|W2170512437
Dr Christopher John Quirk,A5110220825,W2407057062,middle,False,Dr Christopher John Quirk|W2407057062
Dr Christopher John Quirk,A5110220825,W2010016437,middle,False,Dr Christopher John Quirk|W2010016437
Dr Christopher John Quirk,A5110220825,W2417552003,first,True,Dr Christopher John Quirk|W2417552003
Dr Christopher John Quirk,A5110220825,W2065208974,middle,False,Dr Christopher John Quirk|W2065208974
Dr Christopher John Quirk,A5110220825,W2986826619,last,False,Dr Christopher John Quirk|W2986826619
Dr Christopher John Quirk,A5110220825,W241670395,last,False,Dr Christopher John Quirk|W241670395
Dr Christopher John Quirk,A5110220825,W2049683649,middle,False,Dr Christopher John Quirk|W2049683649
Dr Christopher John Quirk,A5110220825,W1994544066,first,True,Dr Christopher John Quirk|W1994544066
Dr Christopher John Quirk,A5110220825,W3089766420,middle,False,Dr Christopher John Quirk|W3089766420
Dr Christopher John Quirk,A5110220825,W2589616824,last,False,Dr Christopher John Quirk|W2589616824
Dr Christopher John Quirk,A5110220825,W4229989897,first,False,Dr Christopher John Quirk|W4229989897
Dr Christopher Ramon Kearney,A5087584896,W2067333664,first,True,Dr Christopher Ramon Kearney|W2067333664
Dr Christopher Ramon Kearney,A5087584896,W2130434460,first,True,Dr Christopher Ramon Kearney|W2130434460
Dr Christopher Ramon Kearney,A5087584896,W4212873817,first,True,Dr Christopher Ramon Kearney|W4212873817
Dr Claire Margaret Felmingham,A5076757971,W3113456870,first,True,Dr Claire Margaret Felmingham|W3113456870
Dr Claire Margaret Felmingham,A5076757971,W2985125660,first,True,Dr Claire Margaret Felmingham|W2985125660
Dr Claire Margaret Felmingham,A5076757971,W4205321164,first,True,Dr Claire Margaret Felmingham|W4205321164
Dr Claire Margaret Felmingham,A5076757971,W2980443318,first,True,Dr Claire Margaret Felmingham|W2980443318
Dr Claire Margaret Felmingham,A5076757971,W4307211755,first,False,Dr Claire Margaret Felmingham|W4307211755
Dr Claire Margaret Felmingham,A5076757971,W4301392181,middle,False,Dr Claire Margaret Felmingham|W4301392181
Dr Claire Margaret Felmingham,A5076757971,W2965420865,first,True,Dr Claire Margaret Felmingham|W2965420865
Dr Claire Margaret Felmingham,A5076757971,W4281484118,middle,False,Dr Claire Margaret Felmingham|W4281484118
Dr Claire Margaret Felmingham,A5076757971,W2938372676,first,True,Dr Claire Margaret Felmingham|W2938372676
Dr Claire Margaret Felmingham,A5076757971,W2948768959,middle,True,Dr Claire Margaret Felmingham|W2948768959
Dr Claire Margaret Felmingham,A5076757971,W3138255354,middle,False,Dr Claire Margaret Felmingham|W3138255354
Dr Claire Margaret Felmingham,A5076757971,W3040435795,first,True,Dr Claire Margaret Felmingham|W3040435795
Dr Claire Margaret Felmingham,A5076757971,W3037303843,first,True,Dr Claire Margaret Felmingham|W3037303843
Dr Claire Margaret Felmingham,A5076757971,W3022960109,first,True,Dr Claire Margaret Felmingham|W3022960109
Dr Claire Margaret Felmingham,A5076757971,W4214552201,first,False,Dr Claire Margaret Felmingham|W4214552201
Dr Claire Margaret Felmingham,A5076757971,W3117171163,first,False,Dr Claire Margaret Felmingham|W3117171163
Dr Claire Margaret Felmingham,A5076757971,W4214478615,first,False,Dr Claire Margaret Felmingham|W4214478615
Dr Clare Conway Schofield,A5067290175,W2163609675,first,True,Dr Clare Conway Schofield|W2163609675
Dr Clare Conway Schofield,A5067290175,W1812931466,middle,False,Dr Clare Conway Schofield|W1812931466
Dr Clare Conway Schofield,A5067290175,W2111784796,first,True,Dr Clare Conway Schofield|W2111784796
Dr Clare Conway Schofield,A5067290175,W1599550648,first,True,Dr Clare Conway Schofield|W1599550648
Dr Clare Conway Schofield,A5067290175,W2084965678,first,True,Dr Clare Conway Schofield|W2084965678
Dr Clare Conway Schofield,A5067290175,W4240972360,first,True,Dr Clare Conway Schofield|W4240972360
Dr Clare Penelope Tait,A5038048309,W1514153239,middle,False,Dr Clare Penelope Tait|W1514153239
Dr Clare Penelope Tait,A5038048309,W2147231028,last,False,Dr Clare Penelope Tait|W2147231028
Dr Clare Penelope Tait,A5038048309,W1591622504,last,False,Dr Clare Penelope Tait|W1591622504
Dr Clare Penelope Tait,A5038048309,W1546707373,last,False,Dr Clare Penelope Tait|W1546707373
Dr Clare Penelope Tait,A5038048309,W3109453110,last,False,Dr Clare Penelope Tait|W3109453110
Dr Clare Penelope Tait,A5038048309,W2033316909,first,False,Dr Clare Penelope Tait|W2033316909
Dr Clare Penelope Tait,A5038048309,W1671333006,last,False,Dr Clare Penelope Tait|W1671333006
Dr Clare Penelope Tait,A5038048309,W1896519523,last,True,Dr Clare Penelope Tait|W1896519523
Dr Clare Penelope Tait,A5038048309,W1547188871,middle,False,Dr Clare Penelope Tait|W1547188871
Dr Clare Penelope Tait,A5038048309,W2592561007,last,False,Dr Clare Penelope Tait|W2592561007
Dr Clare Penelope Tait,A5038048309,W2138156914,first,False,Dr Clare Penelope Tait|W2138156914
Dr Clare Penelope Tait,A5038048309,W2074307149,last,False,Dr Clare Penelope Tait|W2074307149
Dr Clare Penelope Tait,A5038048309,W2082126629,last,False,Dr Clare Penelope Tait|W2082126629
Dr Clare Penelope Tait,A5038048309,W1492959253,last,False,Dr Clare Penelope Tait|W1492959253
Dr Clare Penelope Tait,A5038048309,W2082988135,middle,False,Dr Clare Penelope Tait|W2082988135
Dr Clare Penelope Tait,A5038048309,W2011650446,first,False,Dr Clare Penelope Tait|W2011650446
Dr Clare Penelope Tait,A5038048309,W2058453573,first,False,Dr Clare Penelope Tait|W2058453573
Dr Clare Penelope Tait,A5038048309,W2731709783,last,False,Dr Clare Penelope Tait|W2731709783
Dr Clare Penelope Tait,A5038048309,W2105223602,last,False,Dr Clare Penelope Tait|W2105223602
Dr Clare Penelope Tait,A5038048309,W2016682483,middle,False,Dr Clare Penelope Tait|W2016682483
Dr Clare Penelope Tait,A5038048309,W2036981844,middle,False,Dr Clare Penelope Tait|W2036981844
Dr Claudia Elizabeth Spence Curchin,A5057296414,W1555847433,middle,False,Dr Claudia Elizabeth Spence Curchin|W1555847433
Dr Claudia Elizabeth Spence Curchin,A5057296414,W2053897746,middle,False,Dr Claudia Elizabeth Spence Curchin|W2053897746
Dr Claudia Elizabeth Spence Curchin,A5057296414,W2114368757,first,True,Dr Claudia Elizabeth Spence Curchin|W2114368757
Dr Claudia Elizabeth Spence Curchin,A5057296414,W1505110322,first,True,Dr Claudia Elizabeth Spence Curchin|W1505110322
Dr Claudia Elizabeth Spence Curchin,A5057296414,W2106211400,middle,False,Dr Claudia Elizabeth Spence Curchin|W2106211400
Dr Claudia Elizabeth Spence Curchin,A5057296414,W2151205750,middle,False,Dr Claudia Elizabeth Spence Curchin|W2151205750
Dr Claudia Elizabeth Spence Curchin,A5057296414,W1793945122,middle,False,Dr Claudia Elizabeth Spence Curchin|W1793945122
Dr Claudia Elizabeth Spence Curchin,A5057296414,W2884209497,middle,False,Dr Claudia Elizabeth Spence Curchin|W2884209497
Dr Claudia Elizabeth Spence Curchin,A5057296414,W2467267709,first,False,Dr Claudia Elizabeth Spence Curchin|W2467267709
Dr Claudia Elizabeth Spence Curchin,A5057296414,W2908014269,middle,False,Dr Claudia Elizabeth Spence Curchin|W2908014269
Dr Colin Gek Ghee Ooi,A5052368133,W2105943909,first,True,Dr Colin Gek Ghee Ooi|W2105943909
Dr Colin Gek Ghee Ooi,A5052368133,W60191126,middle,False,Dr Colin Gek Ghee Ooi|W60191126
Dr Colin Gek Ghee Ooi,A5052368133,W2510474354,middle,True,Dr Colin Gek Ghee Ooi|W2510474354
Dr Colin Gek Ghee Ooi,A5052368133,W2024913160,middle,False,Dr Colin Gek Ghee Ooi|W2024913160
Dr Colin Gek Ghee Ooi,A5052368133,W2034055212,first,True,Dr Colin Gek Ghee Ooi|W2034055212
Dr Colin Gek Ghee Ooi,A5052368133,W2003712566,first,True,Dr Colin Gek Ghee Ooi|W2003712566
Dr Colin Gek Ghee Ooi,A5052368133,W1994002888,first,True,Dr Colin Gek Ghee Ooi|W1994002888
Dr Colin Gek Ghee Ooi,A5052368133,W4239187618,first,True,Dr Colin Gek Ghee Ooi|W4239187618
Dr Colin Soo-Chee Ong,A5053053678,W2077325660,first,False,Dr Colin Soo-Chee Ong|W2077325660
Dr Colin Soo-Chee Ong,A5053053678,W2078493176,middle,False,Dr Colin Soo-Chee Ong|W2078493176
Dr Colin Soo-Chee Ong,A5053053678,W2075283764,middle,False,Dr Colin Soo-Chee Ong|W2075283764
Dr Colin Soo-Chee Ong,A5053053678,W2019772395,first,True,Dr Colin Soo-Chee Ong|W2019772395
Dr Colin Soo-Chee Ong,A5053053678,W2080163121,first,True,Dr Colin Soo-Chee Ong|W2080163121
Dr Colin Soo-Chee Ong,A5053053678,W2054126644,first,False,Dr Colin Soo-Chee Ong|W2054126644
Dr Colin Soo-Chee Ong,A5053053678,W2081586027,first,False,Dr Colin Soo-Chee Ong|W2081586027
Dr Colin Soo-Chee Ong,A5053053678,W1991310679,first,True,Dr Colin Soo-Chee Ong|W1991310679
Dr Colin Soo-Chee Ong,A5053053678,W4251402380,middle,False,Dr Colin Soo-Chee Ong|W4251402380
Dr Colin Soo-Chee Ong,A5053053678,W1981365715,middle,False,Dr Colin Soo-Chee Ong|W1981365715
Dr Colin Soo-Chee Ong,A5053053678,W2056397438,first,True,Dr Colin Soo-Chee Ong|W2056397438
Dr Colin Soo-Chee Ong,A5053053678,W1979469024,first,True,Dr Colin Soo-Chee Ong|W1979469024
Dr Colin Soo-Chee Ong,A5053053678,W322166356,first,True,Dr Colin Soo-Chee Ong|W322166356
Dr Con  Dolianitis,A5041754617,W2034650481,first,False,Dr Con  Dolianitis|W2034650481
Dr Con  Dolianitis,A5041754617,W2110515225,first,True,Dr Con  Dolianitis|W2110515225
Dr Con  Dolianitis,A5041754617,W2128171197,middle,False,Dr Con  Dolianitis|W2128171197
Dr Con  Dolianitis,A5041754617,W3040143542,last,False,Dr Con  Dolianitis|W3040143542
Dr Con  Dolianitis,A5041754617,W3137598266,last,False,Dr Con  Dolianitis|W3137598266
Dr Con  Dolianitis,A5041754617,W2066262303,last,False,Dr Con  Dolianitis|W2066262303
Dr Con  Dolianitis,A5041754617,W4284972801,middle,False,Dr Con  Dolianitis|W4284972801
Dr Con  Dolianitis,A5041754617,W2613990387,middle,False,Dr Con  Dolianitis|W2613990387
Dr Con  Dolianitis,A5041754617,W3015340319,last,False,Dr Con  Dolianitis|W3015340319
Dr Con  Dolianitis,A5041754617,W2773117379,last,False,Dr Con  Dolianitis|W2773117379
