openalex_work_id,acd_name,funder_id,funder_name,funder_ror,award_id,award_name,funder_award_id
W2909163111,Dr Andrew Michael Freeman,,National Natural Science Foundation of China,,G6570423396,补体C3a/C3aR途径调节Tregs功能及其在抗肿瘤免疫中的作用机制,
W2909163111,Dr Andrew Michael Freeman,,National Natural Science Foundation of China,,G8885258200,,
W3123475719,Dr Andrew Michael Freeman,,National Natural Science Foundation of China,,G482061992,,
W3213564584,Dr Andrew Michael Freeman,,National Breast Cancer Foundation,,G7572534573,,
W2732593572,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G1600383498,Research Fellowship,
W2732593572,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G188274114,Targeting IAPs in Leukaemias using the Smac-mimetic drug Birinapant,
W2732593572,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G1914385583,Molecular Targeting Of Innate Immune Signalling Pathways In Cancer And Auto-Inflammatory Diseases,
W2732593572,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G6033378142,The role of co-signalling receptors in cytotoxic lymphocyte activity during infection and cancer,
W2732593572,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G7035712188,IRIISS - 2014,
W3196721108,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G6117087343,Novel therapies to enhance anti-tumour immunity,
W3196721108,Dr Andrew Michael Freeman,,National Breast Cancer Foundation,,G7572534573,,
W3196721108,Dr Andrew Michael Freeman,,National Breast Cancer Foundation,,G8896354360,,
W2899301709,Dr Andrew Michael Freeman,,"National Heart, Lung, and Blood Institute",,G8714550396,,
W2899301709,Dr Andrew Michael Freeman,,U.S. Department of Veterans Affairs,,G8986754737,,
W4402437683,Dr Andrew Michael Freeman,,National Breast Cancer Foundation,,G7572534573,,
W4408945528,Dr Andrew Michael Freeman,,Australian Research Council,,G1585588642,ARC Training Centre for Cell and Tissue Engineering Technologies,
W4408945528,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G2578716474,,
W4408945528,Dr Andrew Michael Freeman,,Department of Education and Training,,G4537765685,,
W4408945528,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G5926910716,,
W4408945528,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G6440297010,,
W4408945528,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G6675085885,,
W4408945528,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G7689477929,,
W4391386041,Dr Andrew Michael Freeman,,Deutsches Zentrum für Infektionsforschung,,G2274478712,,
W4391386041,Dr Andrew Michael Freeman,,Deutsches Zentrum für Infektionsforschung,,G524480380,,
W3107264079,Dr Andrew Michael Freeman,,National Breast Cancer Foundation,,G7572534573,,
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G1025017135,Interactions between IL-15 and TGF-beta signalling pathways reveal novel therapeutic strategies to boost anti-cancer immunity,
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G1625028490,Immunobiology and Immunotherapy of Cancer,
W4251146356,Dr Andrew Michael Freeman,,Australian Research Council,,G1653802357,,
W4251146356,Dr Andrew Michael Freeman,,National Breast Cancer Foundation,,G2037840844,,
W4251146356,Dr Andrew Michael Freeman,,Cancer Council Victoria,,G2960033732,,
W4251146356,Dr Andrew Michael Freeman,,Australian Research Council,,G3022944779,ARC Centre of Excellence in Advanced Molecular Imaging,
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G3089653468,Modulating Protein-Protein Interactions In Disease,
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G3640331911,Unconventional T cells in health and disease,
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G4209227257,,
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G662505611,"Antigen presentation, recognition and the immune response",
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G8047166267,Characterisation and Development of MAIT cells,
W4251146356,Dr Andrew Michael Freeman,,National Health and Medical Research Council,,G8526721469,,
W4251146356,Dr Andrew Michael Freeman,,National Breast Cancer Foundation,,G8618868836,,
W4388960512,Dr Andrew Michael Freeman,,Deutsches Zentrum für Infektionsforschung,,G524480380,,
W4300571603,Dr Andrew Michael Freeman,,National Institutes of Health,,G2055785488,,
W4300571603,Dr Andrew Michael Freeman,,National Institutes of Health,,G8541984423,,
W1950295481,Dr Anes  Yang,,Natural Sciences and Engineering Research Council of Canada,,G3080480246,,
W1950295481,Dr Anes  Yang,,National Natural Science Foundation of China,,G3662745273,,
W1950295481,Dr Anes  Yang,,Biotechnology and Biological Sciences Research Council,,G4072674824,Synthetic probes of natural product biosynthesis: implications for synthetic biology and drug discovery.,
W1950295481,Dr Anes  Yang,,Natural Sciences and Engineering Research Council of Canada,,G5290768107,,
W1950295481,Dr Anes  Yang,,Ministry of Science and Technology of the People's Republic of China,,G6288705749,,
W1950295481,Dr Anes  Yang,,Ministry of Science and Technology of the People's Republic of China,,G7512657958,,
W1950295481,Dr Anes  Yang,,Biotechnology and Biological Sciences Research Council,,G8219277147,,
W3115330149,Dr Anes  Yang,,University of New South Wales,,G1287759135,,
W3115330149,Dr Anes  Yang,,University of New South Wales,,G7157788210,,
W3115330149,Dr Anes  Yang,,Australasian Blistering Diseases Foundation,,G8270669850,,
W2076861692,Dr Anita  Patel,,"National Heart, Lung, and Blood Institute",,G6918682185,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G1814890143,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G3004918185,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G397002976,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G4158265108,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G4715588115,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G5028263541,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G7570347386,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G7760555083,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G8014619810,,
W2012812362,Dr Anita  Patel,,National Cancer Institute,,G8983221283,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G3004918185,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G4158265108,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G4715588115,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G5028263541,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G7570347386,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G7760555083,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G8014619810,,
W2079995465,Dr Anita  Patel,,National Cancer Institute,,G8983221283,,
W1994834415,Dr Anita  Patel,,National Cancer Institute,,G3004918185,,
W1994834415,Dr Anita  Patel,,National Cancer Institute,,G3719556902,,
W1994834415,Dr Anita  Patel,,National Cancer Institute,,G5966891205,,
W1994834415,Dr Anita  Patel,,National Cancer Institute,,G8983221283,,
W3186573778,Dr Anne Rosemary Halbert,,Tuberous Sclerosis Association,,G7361206474,,
W1990954164,Dr Anne Rosemary Halbert,,Canadian Institutes of Health Research,,G1378983221,,
W1990954164,Dr Anne Rosemary Halbert,,National Institute of General Medical Sciences,,G1655325888,,
W1990954164,Dr Anne Rosemary Halbert,,National Institute of General Medical Sciences,,G2036737904,,
W1990954164,Dr Anne Rosemary Halbert,,National Institute of Neurological Disorders and Stroke,,G3269481059,,
W1990954164,Dr Anne Rosemary Halbert,,National Institute of Neurological Disorders and Stroke,,G53048682,,
W1990954164,Dr Anne Rosemary Halbert,,Cancer Research UK,,G5440123844,,
W1990954164,Dr Anne Rosemary Halbert,,Eunice Kennedy Shriver National Institute of Child Health and Human Development,,G7071478349,,
W2801196247,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G6834937559,,
W2897726216,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G101359200,,
W2897726216,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G1759056826,,
W2897726216,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G2463191884,,
W2897726216,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G8471297980,,
W2783725269,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G394665494,,
W2783725269,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G6834937559,,
W2783725269,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G8744127603,,
W3214749627,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G101359200,,
W3214749627,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G1804858107,,
W3214749627,Dr Antonia Maria Laino,,National Institute of General Medical Sciences,,G2127459639,,
W3214749627,Dr Antonia Maria Laino,,National Cancer Institute,,G3060283814,,
W3214749627,Dr Antonia Maria Laino,,Congressionally Directed Medical Research Programs,,G3063216429,Epigenetic Modifications of Cytosines in Clear Cell Kidney Carcinogenesis and Survival,
W3214749627,Dr Antonia Maria Laino,,National Institute of General Medical Sciences,,G3831149079,,
W3214749627,Dr Antonia Maria Laino,,U.S. Department of Defense,,G4119534169,,
W3214749627,Dr Antonia Maria Laino,,U.S. Department of Defense,,G4422540353,,
W3214749627,Dr Antonia Maria Laino,,National Institute of General Medical Sciences,,G6765218651,,
W3214749627,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G6834937559,,
W3214749627,Dr Antonia Maria Laino,,National Institute of General Medical Sciences,,G7112160442,,
W3214749627,Dr Antonia Maria Laino,,National Institutes of Health,,G7497687180,,
W3214749627,Dr Antonia Maria Laino,,National Cancer Institute,,G7769417692,,
W3214749627,Dr Antonia Maria Laino,,National Cancer Institute,,G8052095413,,
W3214749627,Dr Antonia Maria Laino,,National Institutes of Health,,G8839937818,,
W3214749627,Dr Helmut  Schaider,,National Health and Medical Research Council,,G101359200,,
W3214749627,Dr Helmut  Schaider,,National Health and Medical Research Council,,G1804858107,,
W3214749627,Dr Helmut  Schaider,,National Institute of General Medical Sciences,,G2127459639,,
W3214749627,Dr Helmut  Schaider,,National Cancer Institute,,G3060283814,,
W3214749627,Dr Helmut  Schaider,,Congressionally Directed Medical Research Programs,,G3063216429,Epigenetic Modifications of Cytosines in Clear Cell Kidney Carcinogenesis and Survival,
W3214749627,Dr Helmut  Schaider,,National Institute of General Medical Sciences,,G3831149079,,
W3214749627,Dr Helmut  Schaider,,U.S. Department of Defense,,G4119534169,,
W3214749627,Dr Helmut  Schaider,,U.S. Department of Defense,,G4422540353,,
W3214749627,Dr Helmut  Schaider,,National Institute of General Medical Sciences,,G6765218651,,
W3214749627,Dr Helmut  Schaider,,National Health and Medical Research Council,,G6834937559,,
W3214749627,Dr Helmut  Schaider,,National Institute of General Medical Sciences,,G7112160442,,
W3214749627,Dr Helmut  Schaider,,National Institutes of Health,,G7497687180,,
W3214749627,Dr Helmut  Schaider,,National Cancer Institute,,G7769417692,,
W3214749627,Dr Helmut  Schaider,,National Cancer Institute,,G8052095413,,
W3214749627,Dr Helmut  Schaider,,National Institutes of Health,,G8839937818,,
W2767810577,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G6834937559,,
W2767810577,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G8744127603,,
W2767810577,Dr Helmut  Schaider,,National Health and Medical Research Council,,G6834937559,,
W2767810577,Dr Helmut  Schaider,,National Health and Medical Research Council,,G8744127603,,
W2897867407,Dr Antonia Maria Laino,,National Health and Medical Research Council,,G6834937559,,
W2897867407,Dr Helmut  Schaider,,National Health and Medical Research Council,,G6834937559,,
W1931995803,Dr Austen Kathleen Anderson,,National Institute of Diabetes and Digestive and Kidney Diseases,,G2100739459,,
W1931995803,Dr Austen Kathleen Anderson,,National Center for Advancing Translational Sciences,,G2218244683,,
W1931995803,Dr Austen Kathleen Anderson,,University of Alabama at Birmingham,,G2420531979,,
W1931995803,Dr Austen Kathleen Anderson,,National Institute of Diabetes and Digestive and Kidney Diseases,,G244943501,,
W1931995803,Dr Austen Kathleen Anderson,,National Institute of Diabetes and Digestive and Kidney Diseases,,G4629101350,,
W1931995803,Dr Austen Kathleen Anderson,,National Center for Advancing Translational Sciences,,G6372552650,,
W1931995803,Dr Austen Kathleen Anderson,,National Institutes of Health,,G7996198316,,
W1931995803,Dr Austen Kathleen Anderson,,National Institutes of Health,,G8214371626,,
W1931995803,Dr Austen Kathleen Anderson,,National Institute of Diabetes and Digestive and Kidney Diseases,,G8354222134,,
W1995615618,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G1433956776,,
W1995615618,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G7769745295,,
W1995615618,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G7804262308,,
W1995615618,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G8330084172,,
W2039042824,Dr Benjamin Charles Thompson,,National Health and Medical Research Council,,G8117920639,,
W2039042824,Dr Devita  Surjana,,National Health and Medical Research Council,,G8117920639,,
W2128343095,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G2346418970,,
W2150425046,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G7498316586,,
W2000465841,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G2346418970,,
W2000465841,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G6433278513,,
W1999692569,Dr Benjamin Charles Thompson,,National Institute of Neurological Disorders and Stroke,,G2676499877,,
W1999692569,Dr Benjamin Charles Thompson,,National Institute of Neurological Disorders and Stroke,,G4393705899,,
W2040052259,Dr Benjamin Charles Thompson,,"National Heart, Lung, and Blood Institute",,G6433278513,,
W2164385416,Dr Benjamin Silas Daniel,,National Institutes of Health,,G1821945043,,
W2164385416,Dr Benjamin Silas Daniel,,National Institute of Arthritis and Musculoskeletal and Skin Diseases,,G3485409111,,
W2164385416,Dr Benjamin Silas Daniel,,National Institute of Arthritis and Musculoskeletal and Skin Diseases,,G5574103261,,
W2164385416,Dr Benjamin Silas Daniel,,National Institute of Arthritis and Musculoskeletal and Skin Diseases,,G8630416345,,
W2164385416,Dr Benjamin Silas Daniel,,National Institute of Arthritis and Musculoskeletal and Skin Diseases,,G8840244301,,
W2028759600,Dr Benjamin Silas Daniel,,National Institutes of Health,,G1821945043,,
W2028759600,Dr Benjamin Silas Daniel,,U.S. Department of Veterans Affairs,,G1977965501,,
W2028759600,Dr Benjamin Silas Daniel,,National Institutes of Health,,G3430881348,,
W2028759600,Dr Benjamin Silas Daniel,,National Institute of Arthritis and Musculoskeletal and Skin Diseases,,G3485409111,,
